 written on 12Oct2020 at 18:27:38 
           6
         617
    4    3    2    2    2    1    2    2    1    1    2    3    2    2    2
    3    6    2    2    2    1    2    2    1    1    2    2    1    1    1
    2    2    1    1    1    1    2    2    1    1    1    1    1    2    2
    1    1    1    1    1    1    2    6    2    2    2    2    2    2    2
    6    2    2    3    1    1    1    3    2    1    1    1    1    2    2
    1    1    1    1    1    2    2    1    1    1    1    1    1    2    3
    1    1    1    1    1    1    1    3    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    2    2    1    1    1    1
    1    1    2    3    2    2    2    3    2    1    2    2    1    1    1
    1    2    4    1    1    1    1    1    1    1    4    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    2
    2    1    1    2    4    3    2    1    1    2    2    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    3
    1    1    1    1    1    1    1    3    2    1    1    1    1    2    2
    1    2    2    2    2    1    1    1    2    2    1    1    1    1    1
    1    2    2    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    2
    2    1    1    1    1    1    1    2    2    1    1    1    2    2    2
    2    1    2    2    1    1    1    1    2    3    1    1    1    1    1
    1    1    3    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    2    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    2    2    1    1    2    3    4    2    1
    1    2    2    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    2    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    2    1    1
    1    1    1    1    1    1    4    1    1    1    1    1    1    1    4
    2    1    1    1    1    2    2    1    2    3    2    2    2    3    2
    1    1    1    1    1    1    2    2    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    3    1    1    1    1    1
    1    1    3    2    1    1    1    1    1    1    2    2    1    1    1
    1    1    2    2    1    1    1    1    2    3    1    1    1    3    2
    2    6    2    2    2    2    2    2    2    6    2    1    1    1    1
    1    1    2    2    1    1    1    1    1    2    2    1    1    1    1
    2    2    1    1    1    2    2    1    1    2    2    1    2    2    2
    6    3    2    2    2    3    2    1    1    2    2    1    2    2    2
    3    4
   -6    2    2    1    1    0.040723   -0.001224
   -6    2    2    2    1    0.010378   -0.005570
   -6    2    2    3    1   -0.002488   -0.003294
   -6    2    2    4    1   -0.019336   -0.000861
   -6    2    2    5    1   -0.008155   -0.003420
   -6    2    2    6    1    0.007147    0.003418
   -6    2    2    1    2    0.007382    0.001349
   -6    2    2    2    2    0.016660    0.000182
   -6    2    2    3    2    0.002447   -0.000478
   -6    2    2    4    2   -0.000191   -0.000881
   -6    2    2    5    2    0.008087    0.000633
   -6    2    2    6    2    0.000322   -0.002349
   -6    2    2    1    3   -0.000188   -0.002777
   -6    2    2    2    3    0.000117   -0.000840
   -6    2    2    3    3   -0.000623   -0.000187
   -6    2    2    4    3   -0.000081    0.000682
   -6    2    2    5    3    0.000352   -0.000003
   -6    2    2    6    3   -0.000919    0.000061
   -6    2    2    1    4    0.013801   -0.000896
   -6    2    2    2    4   -0.000040    0.000931
   -6    2    2    3    4   -0.001103   -0.000259
   -6    2    2    4    4   -0.003178   -0.000005
   -6    2    2    5    4    0.001678    0.001057
   -6    2    2    6    4   -0.000523    0.000050
   -6    2    2    1    5   -0.010955   -0.001037
   -6    2    2    2    5    0.007250    0.000486
   -6    2    2    3    5    0.002500    0.000392
   -6    2    2    4    5    0.001806   -0.000901
   -6    2    2    5    5    0.013915    0.001049
   -6    2    2    6    5   -0.001803   -0.002506
   -6    2    2    1    6    0.001321   -0.005171
   -6    2    2    2    6    0.000042    0.002214
   -6    2    2    3    6    0.000380    0.000732
   -6    2    2    4    6   -0.000196    0.000459
   -6    2    2    5    6   -0.001153    0.002977
   -6    2    2    6    6   -0.000814    0.000183
   -5   -1    3    1    1    0.001613    0.000736
   -5   -1    3    2    1   -0.004020   -0.000683
   -5   -1    3    3    1   -0.002271   -0.001931
   -5   -1    3    4    1   -0.001519   -0.001089
   -5   -1    3    5    1    0.000768   -0.005341
   -5   -1    3    6    1    0.000660    0.003002
   -5   -1    3    1    2   -0.003873    0.001893
   -5   -1    3    2    2   -0.006517   -0.000697
   -5   -1    3    3    2   -0.000729   -0.001006
   -5   -1    3    4    2    0.000813    0.000415
   -5   -1    3    5    2   -0.002528   -0.000445
   -5   -1    3    6    2    0.000391    0.001289
   -5   -1    3    1    3   -0.003090    0.000659
   -5   -1    3    2    3   -0.000686    0.000765
   -5   -1    3    3    3   -0.000035   -0.000057
   -5   -1    3    4    3    0.001320   -0.000640
   -5   -1    3    5    3   -0.000197   -0.000745
   -5   -1    3    6    3    0.000149   -0.000476
   -5   -1    3    1    4   -0.001884    0.003401
   -5   -1    3    2    4    0.000765   -0.002150
   -5   -1    3    3    4    0.001418   -0.000186
   -5   -1    3    4    4    0.000781   -0.000515
   -5   -1    3    5    4    0.003269   -0.004571
   -5   -1    3    6    4    0.000863    0.000003
   -5   -1    3    1    5    0.001888    0.005608
   -5   -1    3    2    5   -0.002866   -0.000352
   -5   -1    3    3    5   -0.000138   -0.000114
   -5   -1    3    4    5    0.002591   -0.000886
   -5   -1    3    5    5   -0.004102    0.000683
   -5   -1    3    6    5   -0.000158    0.000568
   -5   -1    3    1    6   -0.003369    0.000635
   -5   -1    3    2    6   -0.002159   -0.002092
   -5   -1    3    3    6   -0.000364    0.000032
   -5   -1    3    4    6    0.002235    0.000120
