 written on 18Mar2021 at 21:45:09 
           6
         581
    4    4    4    1    2    2    1    2    2    1    2    2    1    1    2
    1    1    1    2    2    1    1    1    2    2    1    1    1    2    1
    1    2    1    1    1    2    1    1    1    1    1    2    2    1    1
    1    1    1    2    1    1    1    2    1    4    2    1    2    2    1
    1    1    2    2    1    1    1    1    1    2    4    1    1    1    1
    1    1    1    4    2    1    1    1    1    1    2    2    1    1    1
    2    2    1    2    4    1    1    2    1    1    1    1    2    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    2    1
    1    1    1    2    1    1    2    1    2    1    1    1    1    2    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    2    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    2    1    1    1    1    2    1
    2    1    2    1    1    1    1    2    1    1    1    1    1    1    2
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    2    1    1    1    1    2
    1    1    4    2    1    1    1    4    1    1    1    1    1    1    4
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    4    1    1    1
    1    1    1    4    1    1    1    2    4    1    1    2    1    1    1
    1    2    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    2    1    1    1    1    2    1    2    1    2    1    1
    1    1    2    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    2    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    2    1    1
    1    1    2    1    2    1    1    2    1    1    1    1    2    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    2    1    1    1    1    1    1    2    1
    1    1    1    2    1    1    4    2    1    2    2    1    1    1    2
    2    1    1    1    1    1    2    4    1    1    1    1    1    1    1
    4    2    1    1    1    1    1    2    2    1    1    1    2    2    1
    2    4    1    2    1    1    1    2    1    1    1    1    1    2    2
    1    1    1    1    1    2    1    1    1    2    1    1    2    1    1
    1    2    2    1    1    1    2    2    1    1    1    2    1    1    2
    2    1    2    2    1    2    2    1    4    4    4
   -8    3    3    1    1    0.000027   -0.000000
   -8    3    3    2    1   -0.000000   -0.000000
   -8    3    3    3    1    0.000000    0.000018
   -8    3    3    4    1    0.000000    0.000000
   -8    3    3    5    1    0.000000   -0.000000
   -8    3    3    6    1   -0.000000   -0.000004
   -8    3    3    1    2   -0.000000   -0.000000
   -8    3    3    2    2    0.000027   -0.000000
   -8    3    3    3    2    0.000000   -0.000000
   -8    3    3    4    2   -0.000000   -0.000018
   -8    3    3    5    2   -0.000000   -0.000004
   -8    3    3    6    2    0.000000   -0.000000
   -8    3    3    1    3    0.000000   -0.000018
   -8    3    3    2    3    0.000000    0.000000
   -8    3    3    3    3    0.000027    0.000000
   -8    3    3    4    3    0.000000   -0.000000
   -8    3    3    5    3    0.000000    0.000000
   -8    3    3    6    3   -0.000004    0.000000
   -8    3    3    1    4    0.000000   -0.000000
   -8    3    3    2    4    0.000000    0.000018
   -8    3    3    3    4   -0.000000    0.000000
   -8    3    3    4    4    0.000027   -0.000000
   -8    3    3    5    4    0.000004    0.000000
   -8    3    3    6    4    0.000000   -0.000000
   -8    3    3    1    5   -0.000000   -0.000000
   -8    3    3    2    5    0.000000    0.000004
   -8    3    3    3    5   -0.000000    0.000000
   -8    3    3    4    5    0.000004    0.000000
   -8    3    3    5    5    0.000002    0.000000
   -8    3    3    6    5   -0.000000    0.000000
   -8    3    3    1    6   -0.000000    0.000004
   -8    3    3    2    6   -0.000000   -0.000000
   -8    3    3    3    6   -0.000004   -0.000000
   -8    3    3    4    6   -0.000000   -0.000000
   -8    3    3    5    6   -0.000000   -0.000000
   -8    3    3    6    6    0.000002   -0.000000
   -8    4    4    1    1   -0.000313   -0.000000
   -8    4    4    2    1    0.000000    0.000000
   -8    4    4    3    1   -0.000000   -0.000108
   -8    4    4    4    1    0.000000    0.000000
   -8    4    4    5    1    0.000000    0.000000
   -8    4    4    6    1    0.000000    0.000010
   -8    4    4    1    2    0.000000   -0.000000
   -8    4    4    2    2   -0.000313    0.000000
   -8    4    4    3    2   -0.000000   -0.000000
   -8    4    4    4    2   -0.000000    0.000108
   -8    4    4    5    2   -0.000000    0.000010
   -8    4    4    6    2    0.000000   -0.000000
   -8    4    4    1    3   -0.000000    0.000108
   -8    4    4    2    3   -0.000000    0.000000
   -8    4    4    3    3   -0.000313   -0.000000
   -8    4    4    4    3    0.000000    0.000000
   -8    4    4    5    3   -0.000000    0.000000
   -8    4    4    6    3    0.000010   -0.000000
   -8    4    4    1    4    0.000000   -0.000000
   -8    4    4    2    4   -0.000000   -0.000108
   -8    4    4    3    4    0.000000   -0.000000
   -8    4    4    4    4   -0.000313    0.000000
   -8    4    4    5    4   -0.000010    0.000000
   -8    4    4    6    4    0.000000   -0.000000
   -8    4    4    1    5    0.000000   -0.000000
   -8    4    4    2    5   -0.000000   -0.000010
   -8    4    4    3    5   -0.000000   -0.000000
   -8    4    4    4    5   -0.000010   -0.000000
   -8    4    4    5    5   -0.004317    0.000000
   -8    4    4    6    5   -0.000000   -0.000000
   -8    4    4    1    6    0.000000   -0.000010
   -8    4    4    2    6    0.000000    0.000000
   -8    4    4    3    6    0.000010    0.000000
   -8    4    4    4    6    0.000000    0.000000
   -8    4    4    5    6   -0.000000    0.000000
   -8    4    4    6    6   -0.004317    0.000000
   -8    5    5    1    1    0.000027    0.000000
   -8    5    5    2    1   -0.000000    0.000000
   -8    5    5    3    1    0.000000    0.000018
   -8    5    5    4    1    0.000000    0.000000
   -8    5    5    5    1   -0.000000    0.000000
   -8    5    5    6    1   -0.000000   -0.000004
   -8    5    5    1    2   -0.000000    0.000000
   -8    5    5    2    2    0.000027    0.000000
   -8    5    5    3    2    0.000000   -0.000000
   -8    5    5    4    2    0.000000   -0.000018
   -8    5    5    5    2    0.000000   -0.000004
   -8    5    5    6    2   -0.000000    0.000000
   -8    5    5    1    3    0.000000   -0.000018
   -8    5    5    2    3    0.000000    0.000000
   -8    5    5    3    3    0.000027   -0.000000
   -8    5    5    4    3   -0.000000   -0.000000
   -8    5    5    5    3   -0.000000   -0.000000
   -8    5    5    6    3   -0.000004    0.000000
   -8    5    5    1    4    0.000000   -0.000000
   -8    5    5    2    4   -0.000000    0.000018
   -8    5    5    3    4    0.000000    0.000000
   -8    5    5    4    4    0.000027    0.000000
   -8    5    5    5    4    0.000004   -0.000000
   -8    5    5    6    4   -0.000000    0.000000
   -8    5    5    1    5    0.000000    0.000000
   -8    5    5    2    5   -0.000000    0.000004
   -8    5    5    3    5    0.000000   -0.000000
   -8    5    5    4    5    0.000004   -0.000000
   -8    5    5    5    5    0.000002   -0.000000
   -8    5    5    6    5   -0.000000    0.000000
   -8    5    5    1    6   -0.000000    0.000004
   -8    5    5    2    6    0.000000    0.000000
   -8    5    5    3    6   -0.000004   -0.000000
   -8    5    5    4    6    0.000000    0.000000
   -8    5    5    5    6   -0.000000   -0.000000
   -8    5    5    6    6    0.000002    0.000000
   -7    2    2    1    1   -0.000007    0.000000
   -7    2    2    2    1    0.000000   -0.000000
   -7    2    2    3    1    0.000021   -0.000007
   -7    2    2    4    1   -0.000001   -0.000001
   -7    2    2    5    1    0.000000    0.000000
   -7    2    2    6    1   -0.000001   -0.000002
   -7    2    2    1    2    0.000000    0.000000
   -7    2    2    2    2   -0.000007    0.000000
   -7    2    2    3    2    0.000001   -0.000001
   -7    2    2    4    2    0.000021    0.000007
   -7    2    2    5    2    0.000001   -0.000002
   -7    2    2    6    2    0.000000   -0.000000
   -7    2    2    1    3    0.000021    0.000007
   -7    2    2    2    3    0.000001    0.000001
   -7    2    2    3    3   -0.000007   -0.000000
   -7    2    2    4    3   -0.000000   -0.000000
   -7    2    2    5    3   -0.000000    0.000000
   -7    2    2    6    3   -0.000002   -0.000001
   -7    2    2    1    4   -0.000001    0.000001
   -7    2    2    2    4    0.000021   -0.000007
   -7    2    2    3    4   -0.000000   -0.000000
   -7    2    2    4    4   -0.000007   -0.000000
   -7    2    2    5    4    0.000002   -0.000001
   -7    2    2    6    4   -0.000000   -0.000000
   -7    2    2    1    5    0.000000   -0.000000
   -7    2    2    2    5    0.000001    0.000002
   -7    2    2    3    5   -0.000000   -0.000000
   -7    2    2    4    5    0.000002    0.000001
   -7    2    2    5    5   -0.000002    0.000000
   -7    2    2    6    5   -0.000000    0.000000
   -7    2    2    1    6   -0.000001    0.000002
   -7    2    2    2    6    0.000000    0.000000
   -7    2    2    3    6   -0.000002    0.000001
   -7    2    2    4    6   -0.000000    0.000000
   -7    2    2    5    6   -0.000000    0.000000
   -7    2    2    6    6   -0.000002    0.000000
   -7    2    3    1    1    0.000040    0.000000
   -7    2    3    2    1   -0.000000   -0.000000
   -7    2    3    3    1   -0.000000   -0.000005
   -7    2    3    4    1   -0.000003    0.000000
   -7    2    3    5    1    0.000012   -0.000000
   -7    2    3    6    1   -0.000000    0.000002
   -7    2    3    1    2   -0.000000    0.000000
   -7    2    3    2    2    0.000040    0.000000
   -7    2    3    3    2    0.000003    0.000000
   -7    2    3    4    2   -0.000000    0.000005
   -7    2    3    5    2    0.000000    0.000002
   -7    2    3    6    2    0.000012   -0.000000
   -7    2    3    1    3    0.000000    0.000005
   -7    2    3    2    3    0.000003    0.000000
   -7    2    3    3    3   -0.000009   -0.000000
   -7    2    3    4    3    0.000000    0.000000
   -7    2    3    5    3    0.000000    0.000004
   -7    2    3    6    3   -0.000005    0.000000
   -7    2    3    1    4   -0.000003    0.000000
   -7    2    3    2    4    0.000000   -0.000005
   -7    2    3    3    4    0.000000    0.000000
   -7    2    3    4    4   -0.000009   -0.000000
   -7    2    3    5    4    0.000005    0.000000
   -7    2    3    6    4    0.000000   -0.000004
   -7    2    3    1    5    0.000012    0.000000
   -7    2    3    2    5   -0.000000   -0.000002
   -7    2    3    3    5   -0.000000   -0.000004
   -7    2    3    4    5    0.000005    0.000000
   -7    2    3    5    5   -0.000021   -0.000000
   -7    2    3    6    5    0.000000    0.000000
   -7    2    3    1    6   -0.000000   -0.000002
   -7    2    3    2    6    0.000012   -0.000000
   -7    2    3    3    6   -0.000005    0.000000
   -7    2    3    4    6   -0.000000    0.000004
   -7    2    3    5    6    0.000000   -0.000000
   -7    2    3    6    6   -0.000021   -0.000000
   -7    3    2    1    1   -0.000009    0.000000
   -7    3    2    2    1   -0.000000    0.000000
   -7    3    2    3    1    0.000000   -0.000005
   -7    3    2    4    1    0.000000   -0.000003
   -7    3    2    5    1    0.000000    0.000004
   -7    3    2    6    1   -0.000000   -0.000005
   -7    3    2    1    2    0.000000   -0.000000
   -7    3    2    2    2   -0.000009   -0.000000
   -7    3    2    3    2   -0.000000   -0.000003
   -7    3    2    4    2    0.000000    0.000005
   -7    3    2    5    2   -0.000000   -0.000005
   -7    3    2    6    2   -0.000000   -0.000004
   -7    3    2    1    3   -0.000000    0.000005
   -7    3    2    2    3    0.000000    0.000003
   -7    3    2    3    3    0.000040    0.000000
   -7    3    2    4    3   -0.000000   -0.000000
   -7    3    2    5    3   -0.000012   -0.000000
   -7    3    2    6    3    0.000002    0.000000
   -7    3    2    1    4    0.000000    0.000003
   -7    3    2    2    4   -0.000000   -0.000005
   -7    3    2    3    4    0.000000   -0.000000
   -7    3    2    4    4    0.000040    0.000000
   -7    3    2    5    4   -0.000002   -0.000000
   -7    3    2    6    4   -0.000012    0.000000
   -7    3    2    1    5   -0.000000   -0.000004
   -7    3    2    2    5    0.000000    0.000005
   -7    3    2    3    5   -0.000012    0.000000
   -7    3    2    4    5   -0.000002   -0.000000
   -7    3    2    5    5   -0.000021    0.000000
   -7    3    2    6    5   -0.000000   -0.000000
   -7    3    2    1    6   -0.000000    0.000005
   -7    3    2    2    6   -0.000000    0.000004
   -7    3    2    3    6    0.000002   -0.000000
   -7    3    2    4    6   -0.000012    0.000000
   -7    3    2    5    6   -0.000000   -0.000000
   -7    3    2    6    6   -0.000021    0.000000
   -7    3    3    1    1   -0.000018    0.000000
   -7    3    3    2    1    0.000000    0.000000
   -7    3    3    3    1   -0.000131    0.000018
   -7    3    3    4    1    0.000001    0.000001
   -7    3    3    5    1    0.000002    0.000006
   -7    3    3    6    1    0.000017    0.000002
   -7    3    3    1    2    0.000000   -0.000000
   -7    3    3    2    2   -0.000018   -0.000000
   -7    3    3    3    2   -0.000001    0.000001
   -7    3    3    4    2   -0.000131   -0.000018
   -7    3    3    5    2   -0.000017    0.000002
   -7    3    3    6    2    0.000002   -0.000006
   -7    3    3    1    3   -0.000131   -0.000018
   -7    3    3    2    3   -0.000001   -0.000001
   -7    3    3    3    3   -0.000018    0.000000
   -7    3    3    4    3   -0.000000    0.000000
   -7    3    3    5    3   -0.000002    0.000006
   -7    3    3    6    3    0.000002    0.000017
   -7    3    3    1    4    0.000001   -0.000001
   -7    3    3    2    4   -0.000131    0.000018
   -7    3    3    3    4   -0.000000    0.000000
   -7    3    3    4    4   -0.000018    0.000000
   -7    3    3    5    4   -0.000002    0.000017
   -7    3    3    6    4   -0.000002   -0.000006
   -7    3    3    1    5    0.000002   -0.000006
   -7    3    3    2    5   -0.000017   -0.000002
   -7    3    3    3    5   -0.000002   -0.000006
   -7    3    3    4    5   -0.000002   -0.000017
   -7    3    3    5    5   -0.000066   -0.000000
   -7    3    3    6    5    0.000000    0.000000
   -7    3    3    1    6    0.000017   -0.000002
   -7    3    3    2    6    0.000002    0.000006
   -7    3    3    3    6    0.000002   -0.000017
   -7    3    3    4    6   -0.000002    0.000006
   -7    3    3    5    6   -0.000000    0.000000
   -7    3    3    6    6   -0.000066   -0.000000
   -7    3    4    1    1   -0.000168    0.000000
   -7    3    4    2    1    0.000000    0.000000
   -7    3    4    3    1    0.000000   -0.000024
   -7    3    4    4    1   -0.000000    0.000000
   -7    3    4    5    1    0.000000   -0.000000
   -7    3    4    6    1   -0.000000    0.000053
   -7    3    4    1    2    0.000000    0.000000
   -7    3    4    2    2   -0.000168    0.000000
   -7    3    4    3    2   -0.000000   -0.000000
   -7    3    4    4    2    0.000000    0.000024
   -7    3    4    5    2    0.000000    0.000053
   -7    3    4    6    2   -0.000000   -0.000000
   -7    3    4    1    3    0.000000    0.000024
   -7    3    4    2    3   -0.000000    0.000000
   -7    3    4    3    3   -0.000276    0.000000
   -7    3    4    4    3   -0.000000   -0.000000
   -7    3    4    5    3   -0.000000   -0.000000
   -7    3    4    6    3    0.000057   -0.000000
   -7    3    4    1    4   -0.000000   -0.000000
   -7    3    4    2    4   -0.000000   -0.000024
   -7    3    4    3    4   -0.000000   -0.000000
   -7    3    4    4    4   -0.000276    0.000000
   -7    3    4    5    4   -0.000057   -0.000000
   -7    3    4    6    4    0.000000   -0.000000
   -7    3    4    1    5    0.000000   -0.000000
   -7    3    4    2    5    0.000000   -0.000053
   -7    3    4    3    5    0.000000   -0.000000
   -7    3    4    4    5   -0.000057   -0.000000
   -7    3    4    5    5   -0.004431   -0.000000
   -7    3    4    6    5   -0.000000   -0.000000
   -7    3    4    1    6    0.000000   -0.000053
   -7    3    4    2    6   -0.000000    0.000000
   -7    3    4    3    6    0.000057    0.000000
   -7    3    4    4    6    0.000000   -0.000000
   -7    3    4    5    6   -0.000000   -0.000000
   -7    3    4    6    6   -0.004431    0.000000
   -7    4    3    1    1   -0.000276   -0.000000
   -7    4    3    2    1    0.000000   -0.000000
   -7    4    3    3    1   -0.000000   -0.000024
   -7    4    3    4    1    0.000000   -0.000000
   -7    4    3    5    1    0.000000    0.000000
