 (5.205322410526380E-012,-1.780538427936628E-006)
 (9.162892802361612E-012,-5.171645819652525E-013)
 (-9.079702878386107E-007,3.140491950423108E-011)
 (-2.486593496272638E-006,-6.942531402195917E-013)
 (-1.293978412341844E-011,-5.700349860107008E-013)
 (1.770114401396564E-012,-1.784421490152847E-006)
 (-6.568617774271175E-012,1.341136823449461E-012)
 (-8.432216378048351E-012,1.085555311006875E-012)
 (2.814658897867437E-012,-5.036963447518310E-013)
 (-2.773068414404102E-007,-2.559306553576863E-012)
 (4.482640251829082E-013,7.958170984045033E-013)
 (5.256034250653535E-007,-2.683925216134028E-011)
 (5.976914751404125E-012,1.780522021821354E-006)
 (-3.482933037845300E-012,-1.784416781044330E-006)
 (4.373820472198653E-013,-1.241874563796298E-012)
 (2.929700142861425E-007,-1.126473697307673E-012)
 (1.819523129170317E-013,1.879948538556714E-012)
 (-1.217872820346027E-011,-5.684388134079723E-013)
 (-5.681668257075980E-012,-1.201894351187879E-012)
 (-5.256014196896295E-007,-1.941411022557665E-011)
 (-1.124849758964933E-013,-5.165511081888082E-012)
 (-1.758928439144554E-006,8.855236422605772E-013)
 (6.346099572640915E-006,-1.165911442911616E-012)
 (-9.174188859597915E-007,-4.077914968661609E-012)
 (-1.104055952563798E-011,5.255055308820475E-012)
 (-3.176509438451094E-012,1.202683168054485E-005)
 (-7.168104900110350E-012,1.714907235043483E-012)
 (-5.379825801175830E-007,-2.355178357364902E-012)
 (4.802834056221719E-006,6.583524090469915E-012)
 (6.488750197417880E-012,8.915882473910535E-013)
 (5.419893171960435E-012,-6.857362074810875E-006)
 (8.871628448146525E-012,-2.087333778044709E-012)
 (2.822186223865736E-012,9.105840945633145E-013)
 (1.269320859900204E-011,4.109877721350866E-014)
 (7.127621728996185E-006,-4.792794199709460E-012)
 (1.148584957070923E-012,-5.586890535435025E-012)
 (-4.626732295987798E-006,-9.476645969417731E-012)
 (-2.921292215761556E-012,5.067164297841950E-006)
 (-1.064606505707909E-012,4.214482274876648E-006)
 (2.102347023682713E-013,1.348094555366115E-012)
 (2.698831638995443E-006,1.206534384120411E-012)
 (-4.239513281723758E-013,1.742778190099055E-012)
 (5.778707675199500E-013,-1.441707654138442E-012)
 (-2.017318969749042E-011,8.097770636547944E-013)
 (7.881182437570940E-006,5.060948791394285E-012)
 (-3.868039656757878E-012,2.505757523674733E-012)
 (-3.669037955223175E-006,3.822771092731880E-012)
 (1.022373336404925E-005,-7.685452751635125E-013)
 (2.160082480156975E-006,8.167955786557435E-013)
 (2.973573535840213E-013,1.196389721232899E-013)
 (-3.268047919614630E-013,7.295518569827145E-006)
 (-1.417052144570864E-012,2.132698518112451E-013)
 (6.796519511282700E-006,-4.531048930153658E-013)
 (1.884641939920557E-006,5.432451363751590E-013)
 (6.515064976766495E-013,-3.873730170319981E-013)
 (7.611553396033240E-013,-5.603783352103980E-006)
 (-8.270392292016040E-013,7.189311808635660E-013)
 (5.603898421691065E-013,1.272488245416397E-013)
 (-1.579507739405133E-012,-5.609316789810700E-013)
 (6.834263194053730E-006,-6.922587503233045E-013)
 (-7.097314814845380E-014,4.114611564876372E-012)
 (-3.972938624292313E-006,7.281130180118030E-013)
 (1.851608407716493E-012,9.721697095026860E-006)
 (-1.117473609712994E-012,-1.061513936777001E-005)
 (-3.441026353830437E-013,-6.284895665692720E-013)
 (-1.027352684192359E-005,4.407323030836130E-013)
 (8.361630344285580E-013,-1.572865576389242E-013)
 (-1.952951431756673E-012,-2.807580963505238E-013)
 (2.100362743971684E-012,-6.136277467053140E-013)
 (8.946928953520570E-006,-3.536347647006832E-014)
 (-8.316912222393510E-013,-2.188833769995509E-012)
 (-8.482794088598455E-006,6.897863356891685E-013)
 (1.535021240721787E-005,-1.342394139557986E-012)
 (-7.974764863343229E-006,-1.939999268001092E-013)
 (-1.699708099554874E-013,1.382938902283470E-013)
 (-1.843369109021413E-012,1.482008837554627E-005)
 (-8.043665288958585E-013,-3.124597108920347E-013)
 (1.113049346737928E-005,-1.469908721650482E-013)
 (1.418710318309134E-005,8.384080371201315E-013)
 (1.233306005606928E-012,-8.112668014855025E-013)
 (1.563115237831862E-012,-8.856000510452599E-006)
 (-1.513326614087200E-012,6.575990294833965E-013)
 (-7.802346872835255E-013,3.166747463215214E-013)
 (-7.078511699855870E-014,-2.271220456715254E-013)
 (2.392741120306777E-005,-1.217617919969554E-012)
 (1.229935478550686E-013,2.874434780367023E-012)
 (-5.699485915126585E-006,1.607464188884203E-012)
 (7.098145381472140E-013,4.954370862252746E-006)
 (-5.613086560764430E-013,-2.124225791820511E-006)
 (-3.322645300172719E-013,2.331755665288537E-014)
 (1.365011674372550E-005,4.996184782074433E-013)
 (2.566604494582715E-013,-6.955813750146965E-013)
 (-2.061180429623315E-012,-2.953794986226667E-013)
 (2.396437255992694E-012,-7.477715820679300E-013)
 (1.601388251982439E-005,-8.024052884809950E-014)
 (-8.126122658883710E-013,8.512225512673040E-013)
 (1.866168366523955E-006,1.208333042888669E-012)
 (2.585474770118836E-005,-1.257553794171279E-012)
 (-1.562877574254754E-005,-4.104904350460403E-013)
 (1.335628710495002E-012,-1.592018075528834E-014)
 (-6.325676681037165E-013,6.203143161731990E-006)
 (-4.094791610550607E-012,-5.123974093873380E-013)
 (1.562877497466932E-005,-4.202356236431004E-013)
 (2.456106733424190E-005,1.272733220897271E-012)
 (3.741007171740012E-013,-5.110222852787885E-013)
 (7.733117667269375E-013,-8.882129157953010E-007)
 (-5.560785664403265E-013,1.845071133637494E-012)
 (-3.698411097773774E-012,1.140649803343247E-013)
 (3.405280106559636E-013,-5.875421507553055E-013)
 (3.520240280300126E-005,-1.683216174948321E-012)
 (-1.630089021664033E-013,3.356364089380972E-012)
 (-1.541805498452768E-005,3.622841176359470E-012)
 (-3.463110988807057E-013,-6.203145389837920E-006)
 (-2.204878667881952E-013,-8.882142044302475E-007)
 (-1.715483596918376E-013,-1.066558259353763E-012)
 (2.132303513911630E-005,-1.886761146624449E-014)
 (3.973384053962241E-013,6.850496732380140E-013)
 (-3.588505381247383E-012,-5.526640546572000E-013)
 (4.419809678836428E-012,-1.943046878992785E-012)
 (1.541803794157784E-005,-1.407006482894227E-012)
 (-3.859698679913558E-013,3.694718596553622E-012)
 (-1.043453302499201E-005,1.711613272989410E-012)
 (1.535021287540162E-005,-2.232285536973855E-013)
 (-1.113049261785914E-005,1.161589643645499E-014)
 (1.516106847270632E-012,-2.417159456261347E-013)
 (3.627525352286740E-013,-4.954372246191578E-006)
 (-1.885230880394840E-012,-2.802883793118216E-013)
 (7.974762726010335E-006,-1.130708363988572E-013)
 (1.418710173221619E-005,8.441736892850215E-013)
 (6.927301207703200E-013,-1.573277725680717E-013)
 (1.876603391995705E-013,-2.124226564943098E-006)
 (-9.876556495390374E-013,6.342748015990185E-013)
 (-4.677039517394371E-012,-9.820494230642316E-014)
 (-5.004980194937660E-013,-8.816645686232160E-013)
 (2.392740736178838E-005,-1.168309047595850E-012)
 (-3.097430217044797E-013,2.361843827339370E-012)
 (-1.601389079712164E-005,2.389552345192581E-012)
 (-1.030583028656189E-012,-1.482008824228418E-005)
 (-3.426260333392814E-013,-8.856002683160055E-006)
 (6.070583489017900E-014,-1.411747820967250E-012)
 (1.365011765431561E-005,-6.236409500794125E-013)
 (8.309386538847725E-013,2.675404338445698E-012)
 (-3.014584092854030E-013,-3.286250462833547E-013)
 (2.794957082614957E-012,-6.856541803236785E-013)
 (5.699477675169075E-006,-8.214615545133840E-013)
 (-2.598788817155204E-013,2.142927193115804E-012)
 (1.866172126764267E-006,1.181969561288299E-012)
 (1.022373493527744E-005,1.394815252880877E-013)
 (-6.796516643642465E-006,2.845263629737416E-014)
 (2.696458616287256E-012,-1.051504532317143E-013)
 (1.226351047299660E-012,-9.721696599582840E-006)
 (-3.168698085225051E-012,-2.625756803284994E-013)
 (-2.160082304816248E-006,3.410614076316404E-013)
 (1.884642018301652E-006,2.332103694185905E-013)
 (1.415046743246263E-012,-4.325652266527801E-013)
 (1.466413118321117E-013,-1.061513853233202E-005)
 (4.791910954409645E-013,4.635705339560425E-013)
 (-2.349767299139605E-012,-1.603002940889914E-013)
 (-2.068190437025343E-013,-3.818907538290228E-013)
 (6.834261230949250E-006,-7.812036607879325E-013)
 (-2.561741610669892E-013,2.609081177560972E-012)
 (-8.946934994229059E-006,1.830914841396622E-012)
 (6.834162502438475E-013,-7.295516693439870E-006)
 (-1.360058441736423E-014,-5.603785651040420E-006)
 (-5.295560539554655E-014,-2.416155864520386E-012)
 (-1.027352808611167E-005,-2.874102323323358E-013)
 (8.357481373622020E-013,6.608955529651025E-013)
 (-1.363521410580396E-012,1.904874234693807E-013)
 (1.788077471460633E-012,-7.771511841177250E-013)
 (3.972932613276273E-006,-1.104108124372338E-012)
 (-8.425654718737830E-013,1.551018529919162E-012)
 (-8.482791897624385E-006,8.630707910503575E-013)
 (6.346099160370840E-006,-6.108653545918005E-013)
 (5.379925825803490E-007,2.446194614057207E-012)
 (-3.096479620767213E-012,-1.771299632576800E-012)
 (-8.730501435997520E-013,-5.067160427718335E-006)
 (-3.221110274939220E-012,-1.378429210681943E-012)
 (9.174276876525135E-007,-8.025247838234355E-012)
 (4.802850898120341E-006,-3.796928571079040E-013)
 (-1.036153110638420E-011,-1.238673355238081E-012)
 (-2.590820678653738E-012,4.214485666381579E-006)
 (1.533721541153825E-013,-5.305949906872500E-013)
 (7.269542537312560E-012,-5.031014450526670E-012)
 (-1.048495955483571E-011,5.192981732560915E-013)
 (7.127611806504005E-006,-5.312022540715100E-012)
 (3.093035335775991E-013,-3.261160574441826E-012)
 (-7.881192458919220E-006,-4.191856226281460E-012)
 (-4.111834714742532E-012,-1.202683524371987E-005)
 (-7.139043926873180E-013,-6.857365735856795E-006)
 (1.184781236334733E-012,6.664456164121210E-012)
 (2.698833635320856E-006,2.637930787376496E-012)
 (3.840653760734530E-012,-1.204772012472592E-011)
 (-2.338316125200402E-012,1.739864366802209E-012)
 (-1.548633047970469E-014,1.870251891723795E-012)
 (4.626723930190770E-006,-4.845138938495974E-012)
 (4.233844652363865E-013,1.413422071181455E-011)
 (-3.669036058636093E-006,2.990417334284830E-012)
 (1.810181899107943E-006,1.429943891160385E-012)
 (9.079725479695090E-007,3.389597429777000E-011)
 (-1.795184306925806E-011,-1.597744262197762E-012)
 (5.205330120643782E-012,-1.780538427936412E-006)
 (9.162893269923800E-012,-5.171644227230585E-013)
 (-9.079702878397628E-007,3.140491004456713E-011)
 (-2.486593496275620E-006,-6.942398587429788E-013)
 (-1.293978462316787E-011,-5.700356839658492E-013)
 (1.770112854714402E-012,-1.784421490155368E-006)
